subjnum,rep,targetobj,taller,C1,C2,response,resptime,ColCond,swap,newresp,accuracy,TC1,TC2,NTC1,NTC2,Tcorrect,dE,dS
7,1,2,2,7,1,1,873,17,2,2,1,0.108564814814815,0.579953703703704,0.725740740740741,0.125462962962963,0.579953703703704,93.5413426493334,0.972641807258253
7,1,2,2,7,2,1,1265,27,2,2,1,0.11962962962963,0.579953703703704,0.540648148148148,0.125462962962963,0.579953703703704,93.5410221457944,0.900464331161277
7,1,2,2,7,3,1,883,37,2,2,1,0.138564814814815,0.579953703703704,0.424861111111111,0.125462962962963,0.579953703703704,82.9154886242613,0.83484619408584
7,1,2,2,7,4,1,1720,47,2,2,1,0.194861111111111,0.579953703703704,0.279027777777778,0.125462962962963,0.579953703703704,114.564583204584,0.702367610990713
7,1,2,2,7,5,1,907,57,2,2,1,0.318703703703704,0.579953703703704,0.102592592592593,0.125462962962963,0.579953703703704,43.3011227872904,0.367193948768475
7,1,2,2,7,6,2,1496,67,2,1,0,0.450231481481481,0.579953703703704,0.139305555555556,0.125462962962963,0.579953703703704,55.9012737175102,0.210867212194326
7,1,2,2,7,8,2,903,78,1,2,1,0.579953703703704,0.750833333333333,0.125462962962963,0.132037037037037,0.750833333333333,25.0000406727669,0.265748670566127
7,1,2,2,8,1,1,878,18,2,2,1,0.108564814814815,0.750833333333333,0.725740740740741,0.132037037037037,0.750833333333333,75.0000101933326,0.995387332501231
7,1,2,2,8,2,1,834,28,2,2,1,0.11962962962963,0.750833333333333,0.540648148148148,0.132037037037037,0.750833333333333,82.9156532485875,0.96732431385942
7,1,2,2,8,3,1,701,38,2,2,1,0.138564814814815,0.750833333333333,0.424861111111111,0.132037037037037,0.750833333333333,79.0571069022893,0.935718366611077
7,1,2,2,8,4,2,1100,48,2,1,0,0.194861111111111,0.750833333333333,0.279027777777778,0.132037037037037,0.750833333333333,106.066608355316,0.86437051348235
7,1,2,2,8,5,1,986,58,2,2,1,0.318703703703704,0.750833333333333,0.102592592592593,0.132037037037037,0.750833333333333,61.2373693180888,0.628119447509296
7,1,2,2,8,6,1,767,68,2,2,1,0.450231481481481,0.750833333333333,0.139305555555556,0.132037037037037,0.750833333333333,61.2372105158293,0.468065938105047
7,1,2,2,8,7,1,1560,78,2,2,1,0.579953703703704,0.750833333333333,0.125462962962963,0.132037037037037,0.750833333333333,25.0000406727669,0.265748670566127
7,2,1,1,1,2,2,747,12,1,2,0,0.725740740740741,0.540648148148148,0.108564814814815,0.11962962962963,0.725740740740741,35.3562883493163,0.311984083084806
7,2,1,1,1,3,1,629,13,1,1,1,0.725740740740741,0.424861111111111,0.108564814814815,0.138564814814815,0.725740740740741,55.9019971052913,0.499723180819016
7,2,1,1,1,4,1,634,14,1,1,1,0.725740740740741,0.279027777777778,0.108564814814815,0.194861111111111,0.725740740740741,55.9027303894899,0.740368458408885
7,2,1,1,1,5,1,622,15,1,1,1,0.725740740740741,0.102592592592593,0.108564814814815,0.318703703703704,0.725740740740741,114.564687517577,0.934275592244366
7,2,1,1,1,6,1,695,16,1,1,1,0.725740740740741,0.139305555555556,0.108564814814815,0.450231481481481,0.725740740740741,90.1390931325582,0.939598666244937
7,2,1,1,1,7,1,606,17,1,1,1,0.725740740740741,0.125462962962963,0.108564814814815,0.579953703703704,0.725740740740741,93.5413426493334,0.972641807258253
7,2,1,1,1,8,2,648,18,1,2,0,0.725740740740741,0.132037037037037,0.108564814814815,0.750833333333333,0.725740740740741,75.0000101933326,0.995387332501231
7,2,1,1,2,1,1,871,12,2,2,0,0.725740740740741,0.540648148148148,0.108564814814815,0.11962962962963,0.725740740740741,35.3562883493163,0.311984083084806
7,2,1,1,2,3,2,1162,23,1,2,0,0.540648148148148,0.424861111111111,0.11962962962963,0.138564814814815,0.540648148148148,24.9992627003278,0.198357908860236
7,2,1,1,2,4,1,775,24,1,1,1,0.540648148148148,0.279027777777778,0.11962962962963,0.194861111111111,0.540648148148148,25.0004401249258,0.483041878965651
7,2,1,1,2,5,1,716,25,1,1,1,0.540648148148148,0.102592592592593,0.11962962962963,0.318703703703704,0.540648148148148,103.077414142187,0.795945132397037
7,2,1,1,2,6,1,856,26,1,1,1,0.540648148148148,0.139305555555556,0.11962962962963,0.450231481481481,0.540648148148148,74.9997872436982,0.825254066314747
7,2,1,1,2,7,1,1049,27,1,1,1,0.540648148148148,0.125462962962963,0.11962962962963,0.579953703703704,0.540648148148148,93.5410221457944,0.900464331161277
7,2,1,1,2,8,1,622,28,1,1,1,0.540648148148148,0.132037037037037,0.11962962962963,0.750833333333333,0.540648148148148,82.9156532485875,0.96732431385942
7,2,1,1,3,1,1,696,13,2,2,0,0.725740740740741,0.424861111111111,0.108564814814815,0.138564814814815,0.725740740740741,55.9019971052913,0.499723180819016
7,2,1,1,3,2,2,1169,23,2,1,1,0.540648148148148,0.424861111111111,0.11962962962963,0.138564814814815,0.540648148148148,24.9992627003278,0.198357908860236
7,2,1,1,3,4,1,793,34,1,1,1,0.424861111111111,0.279027777777778,0.138564814814815,0.194861111111111,0.424861111111111,35.3554557905848,0.301388348295055
7,2,1,1,3,5,2,904,35,1,2,0,0.424861111111111,0.102592592592593,0.138564814814815,0.318703703703704,0.424861111111111,86.6027919155035,0.68119631044243
7,2,1,1,3,6,1,798,36,1,1,1,0.424861111111111,0.139305555555556,0.138564814814815,0.450231481481481,0.424861111111111,61.237456945239,0.729935315323293
7,2,1,1,3,7,1,655,37,1,1,1,0.424861111111111,0.125462962962963,0.138564814814815,0.579953703703704,0.424861111111111,82.9154886242613,0.83484619408584
7,2,1,1,3,8,1,836,38,1,1,1,0.424861111111111,0.132037037037037,0.138564814814815,0.750833333333333,0.424861111111111,79.0571069022893,0.935718366611077
7,2,1,1,4,1,2,1028,14,2,1,1,0.725740740740741,0.279027777777778,0.108564814814815,0.194861111111111,0.725740740740741,55.9027303894899,0.740368458408885
7,2,1,1,4,2,2,968,24,2,1,1,0.540648148148148,0.279027777777778,0.11962962962963,0.194861111111111,0.540648148148148,25.0004401249258,0.483041878965651
7,2,1,1,4,3,1,867,34,2,2,0,0.424861111111111,0.279027777777778,0.138564814814815,0.194861111111111,0.424861111111111,35.3554557905848,0.301388348295055
7,2,1,1,4,5,1,1433,45,1,1,1,0.279027777777778,0.102592592592593,0.194861111111111,0.318703703703704,0.279027777777778,117.260778238079,0.462993761105746
7,2,1,1,4,6,1,891,46,1,1,1,0.279027777777778,0.139305555555556,0.194861111111111,0.450231481481481,0.279027777777778,86.6029374453315,0.548118409807884
7,2,1,1,4,7,1,704,47,1,1,1,0.279027777777778,0.125462962962963,0.194861111111111,0.579953703703704,0.279027777777778,114.564583204584,0.702367610990713
7,2,1,1,4,8,1,746,48,1,1,1,0.279027777777778,0.132037037037037,0.194861111111111,0.750833333333333,0.279027777777778,106.066608355316,0.86437051348235
7,2,1,1,5,1,2,923,15,2,1,1,0.725740740740741,0.102592592592593,0.108564814814815,0.318703703703704,0.725740740740741,114.564687517577,0.934275592244366
7,2,1,1,5,2,2,674,25,2,1,1,0.540648148148148,0.102592592592593,0.11962962962963,0.318703703703704,0.540648148148148,103.077414142187,0.795945132397037
7,2,1,1,5,3,1,744,35,2,2,0,0.424861111111111,0.102592592592593,0.138564814814815,0.318703703703704,0.424861111111111,86.6027919155035,0.68119631044243
7,2,1,1,5,4,2,925,45,2,1,1,0.279027777777778,0.102592592592593,0.194861111111111,0.318703703703704,0.279027777777778,117.260778238079,0.462993761105746
7,2,1,1,5,6,1,882,56,1,1,1,0.102592592592593,0.139305555555556,0.318703703703704,0.450231481481481,0.102592592592593,35.3552775517319,0.14828205998645
7,2,1,1,5,7,1,1170,57,1,1,1,0.102592592592593,0.125462962962963,0.318703703703704,0.579953703703704,0.102592592592593,43.3011227872904,0.367193948768475
7,2,1,1,5,8,2,2196,58,1,2,0,0.102592592592593,0.132037037037037,0.318703703703704,0.750833333333333,0.102592592592593,61.2373693180888,0.628119447509296
7,2,1,1,6,1,1,1283,16,2,2,0,0.725740740740741,0.139305555555556,0.108564814814815,0.450231481481481,0.725740740740741,90.1390931325582,0.939598666244937
7,2,1,1,6,2,2,757,26,2,1,1,0.540648148148148,0.139305555555556,0.11962962962963,0.450231481481481,0.540648148148148,74.9997872436982,0.825254066314747
7,2,1,1,6,3,1,796,36,2,2,0,0.424861111111111,0.139305555555556,0.138564814814815,0.450231481481481,0.424861111111111,61.237456945239,0.729935315323293
7,2,1,1,6,4,2,767,46,2,1,1,0.279027777777778,0.139305555555556,0.194861111111111,0.450231481481481,0.279027777777778,86.6029374453315,0.548118409807884
7,2,1,1,6,5,1,872,56,2,2,0,0.102592592592593,0.139305555555556,0.318703703703704,0.450231481481481,0.102592592592593,35.3552775517319,0.14828205998645
7,2,1,1,6,7,2,1619,67,1,2,0,0.139305555555556,0.125462962962963,0.450231481481481,0.579953703703704,0.139305555555556,55.9012737175102,0.210867212194326
7,2,1,1,6,8,1,911,68,1,1,1,0.139305555555556,0.132037037037037,0.450231481481481,0.750833333333333,0.139305555555556,61.2372105158293,0.468065938105047
7,2,1,1,7,1,2,739,17,2,1,1,0.725740740740741,0.125462962962963,0.108564814814815,0.579953703703704,0.725740740740741,93.5413426493334,0.972641807258253
7,2,1,1,7,2,2,971,27,2,1,1,0.540648148148148,0.125462962962963,0.11962962962963,0.579953703703704,0.540648148148148,93.5410221457944,0.900464331161277
7,2,1,1,7,3,2,929,37,2,1,1,0.424861111111111,0.125462962962963,0.138564814814815,0.579953703703704,0.424861111111111,82.9154886242613,0.83484619408584
7,2,1,1,7,4,2,867,47,2,1,1,0.279027777777778,0.125462962962963,0.194861111111111,0.579953703703704,0.279027777777778,114.564583204584,0.702367610990713
7,2,1,1,7,5,1,694,57,2,2,0,0.102592592592593,0.125462962962963,0.318703703703704,0.579953703703704,0.102592592592593,43.3011227872904,0.367193948768475
7,2,1,1,7,6,1,696,67,2,2,0,0.139305555555556,0.125462962962963,0.450231481481481,0.579953703703704,0.139305555555556,55.9012737175102,0.210867212194326
7,2,1,1,7,8,2,862,78,1,2,0,0.125462962962963,0.132037037037037,0.579953703703704,0.750833333333333,0.125462962962963,25.0000406727669,0.265748670566127
7,2,1,1,8,1,2,989,18,2,1,1,0.725740740740741,0.132037037037037,0.108564814814815,0.750833333333333,0.725740740740741,75.0000101933326,0.995387332501231
7,2,1,1,8,2,2,677,28,2,1,1,0.540648148148148,0.132037037037037,0.11962962962963,0.750833333333333,0.540648148148148,82.9156532485875,0.96732431385942
7,2,1,1,8,3,2,807,38,2,1,1,0.424861111111111,0.132037037037037,0.138564814814815,0.750833333333333,0.424861111111111,79.0571069022893,0.935718366611077
7,2,1,1,8,4,2,854,48,2,1,1,0.279027777777778,0.132037037037037,0.194861111111111,0.750833333333333,0.279027777777778,106.066608355316,0.86437051348235
7,2,1,1,8,5,1,1368,58,2,2,0,0.102592592592593,0.132037037037037,0.318703703703704,0.750833333333333,0.102592592592593,61.2373693180888,0.628119447509296
7,2,1,1,8,6,2,1099,68,2,1,1,0.139305555555556,0.132037037037037,0.450231481481481,0.750833333333333,0.139305555555556,61.2372105158293,0.468065938105047
7,2,1,1,8,7,1,692,78,2,2,0,0.125462962962963,0.132037037037037,0.579953703703704,0.750833333333333,0.125462962962963,25.0000406727669,0.265748670566127
7,2,1,2,1,2,2,688,12,1,2,0,0.725740740740741,0.540648148148148,0.108564814814815,0.11962962962963,0.725740740740741,35.3562883493163,0.311984083084806
7,2,1,2,1,3,2,810,13,1,2,0,0.725740740740741,0.424861111111111,0.108564814814815,0.138564814814815,0.725740740740741,55.9019971052913,0.499723180819016
7,2,1,2,1,4,2,1294,14,1,2,0,0.725740740740741,0.279027777777778,0.108564814814815,0.194861111111111,0.725740740740741,55.9027303894899,0.740368458408885
7,2,1,2,1,5,1,1935,15,1,1,1,0.725740740740741,0.102592592592593,0.108564814814815,0.318703703703704,0.725740740740741,114.564687517577,0.934275592244366
7,2,1,2,1,6,1,1021,16,1,1,1,0.725740740740741,0.139305555555556,0.108564814814815,0.450231481481481,0.725740740740741,90.1390931325582,0.939598666244937
7,2,1,2,1,7,1,839,17,1,1,1,0.725740740740741,0.125462962962963,0.108564814814815,0.579953703703704,0.725740740740741,93.5413426493334,0.972641807258253
7,2,1,2,1,8,2,613,18,1,2,0,0.725740740740741,0.132037037037037,0.108564814814815,0.750833333333333,0.725740740740741,75.0000101933326,0.995387332501231
7,2,1,2,2,1,2,671,12,2,1,1,0.725740740740741,0.540648148148148,0.108564814814815,0.11962962962963,0.725740740740741,35.3562883493163,0.311984083084806
7,2,1,2,2,3,2,853,23,1,2,0,0.540648148148148,0.424861111111111,0.11962962962963,0.138564814814815,0.540648148148148,24.9992627003278,0.198357908860236
7,2,1,2,2,4,1,851,24,1,1,1,0.540648148148148,0.279027777777778,0.11962962962963,0.194861111111111,0.540648148148148,25.0004401249258,0.483041878965651
7,2,1,2,2,5,1,936,25,1,1,1,0.540648148148148,0.102592592592593,0.11962962962963,0.318703703703704,0.540648148148148,103.077414142187,0.795945132397037
7,2,1,2,2,6,1,749,26,1,1,1,0.540648148148148,0.139305555555556,0.11962962962963,0.450231481481481,0.540648148148148,74.9997872436982,0.825254066314747
7,2,1,2,2,7,1,771,27,1,1,1,0.540648148148148,0.125462962962963,0.11962962962963,0.579953703703704,0.540648148148148,93.5410221457944,0.900464331161277
7,2,1,2,2,8,1,656,28,1,1,1,0.540648148148148,0.132037037037037,0.11962962962963,0.750833333333333,0.540648148148148,82.9156532485875,0.96732431385942
7,2,1,2,3,1,1,845,13,2,2,0,0.725740740740741,0.424861111111111,0.108564814814815,0.138564814814815,0.725740740740741,55.9019971052913,0.499723180819016
7,2,1,2,3,2,2,1149,23,2,1,1,0.540648148148148,0.424861111111111,0.11962962962963,0.138564814814815,0.540648148148148,24.9992627003278,0.198357908860236
7,2,1,2,3,4,1,927,34,1,1,1,0.424861111111111,0.279027777777778,0.138564814814815,0.194861111111111,0.424861111111111,35.3554557905848,0.301388348295055
7,2,1,2,3,5,1,610,35,1,1,1,0.424861111111111,0.102592592592593,0.138564814814815,0.318703703703704,0.424861111111111,86.6027919155035,0.68119631044243
7,2,1,2,3,6,1,878,36,1,1,1,0.424861111111111,0.139305555555556,0.138564814814815,0.450231481481481,0.424861111111111,61.237456945239,0.729935315323293
7,2,1,2,3,7,1,800,37,1,1,1,0.424861111111111,0.125462962962963,0.138564814814815,0.579953703703704,0.424861111111111,82.9154886242613,0.83484619408584
7,2,1,2,3,8,1,726,38,1,1,1,0.424861111111111,0.132037037037037,0.138564814814815,0.750833333333333,0.424861111111111,79.0571069022893,0.935718366611077
7,2,1,2,4,1,2,641,14,2,1,1,0.725740740740741,0.279027777777778,0.108564814814815,0.194861111111111,0.725740740740741,55.9027303894899,0.740368458408885
7,2,1,2,4,2,2,920,24,2,1,1,0.540648148148148,0.279027777777778,0.11962962962963,0.194861111111111,0.540648148148148,25.0004401249258,0.483041878965651
7,2,1,2,4,3,2,832,34,2,1,1,0.424861111111111,0.279027777777778,0.138564814814815,0.194861111111111,0.424861111111111,35.3554557905848,0.301388348295055
7,2,1,2,4,5,2,961,45,1,2,0,0.279027777777778,0.102592592592593,0.194861111111111,0.318703703703704,0.279027777777778,117.260778238079,0.462993761105746
7,2,1,2,4,6,2,795,46,1,2,0,0.279027777777778,0.139305555555556,0.194861111111111,0.450231481481481,0.279027777777778,86.6029374453315,0.548118409807884
7,2,1,2,4,7,1,783,47,1,1,1,0.279027777777778,0.125462962962963,0.194861111111111,0.579953703703704,0.279027777777778,114.564583204584,0.702367610990713
7,2,1,2,4,8,2,1215,48,1,2,0,0.279027777777778,0.132037037037037,0.194861111111111,0.750833333333333,0.279027777777778,106.066608355316,0.86437051348235
7,2,1,2,5,1,2,1089,15,2,1,1,0.725740740740741,0.102592592592593,0.108564814814815,0.318703703703704,0.725740740740741,114.564687517577,0.934275592244366
7,2,1,2,5,2,2,645,25,2,1,1,0.540648148148148,0.102592592592593,0.11962962962963,0.318703703703704,0.540648148148148,103.077414142187,0.795945132397037
7,2,1,2,5,3,2,905,35,2,1,1,0.424861111111111,0.102592592592593,0.138564814814815,0.318703703703704,0.424861111111111,86.6027919155035,0.68119631044243
7,2,1,2,5,4,2,899,45,2,1,1,0.279027777777778,0.102592592592593,0.194861111111111,0.318703703703704,0.279027777777778,117.260778238079,0.462993761105746
7,2,1,2,5,6,2,845,56,1,2,0,0.102592592592593,0.139305555555556,0.318703703703704,0.450231481481481,0.102592592592593,35.3552775517319,0.14828205998645
7,2,1,2,5,7,2,746,57,1,2,0,0.102592592592593,0.125462962962963,0.318703703703704,0.579953703703704,0.102592592592593,43.3011227872904,0.367193948768475
7,2,1,2,5,8,2,767,58,1,2,0,0.102592592592593,0.132037037037037,0.318703703703704,0.750833333333333,0.102592592592593,61.2373693180888,0.628119447509296
7,2,1,2,6,1,2,669,16,2,1,1,0.725740740740741,0.139305555555556,0.108564814814815,0.450231481481481,0.725740740740741,90.1390931325582,0.939598666244937
7,2,1,2,6,2,2,791,26,2,1,1,0.540648148148148,0.139305555555556,0.11962962962963,0.450231481481481,0.540648148148148,74.9997872436982,0.825254066314747
7,2,1,2,6,3,2,1066,36,2,1,1,0.424861111111111,0.139305555555556,0.138564814814815,0.450231481481481,0.424861111111111,61.237456945239,0.729935315323293
7,2,1,2,6,4,2,947,46,2,1,1,0.279027777777778,0.139305555555556,0.194861111111111,0.450231481481481,0.279027777777778,86.6029374453315,0.548118409807884
7,2,1,2,6,5,2,1006,56,2,1,1,0.102592592592593,0.139305555555556,0.318703703703704,0.450231481481481,0.102592592592593,35.3552775517319,0.14828205998645
7,2,1,2,6,7,1,725,67,1,1,1,0.139305555555556,0.125462962962963,0.450231481481481,0.579953703703704,0.139305555555556,55.9012737175102,0.210867212194326
7,2,1,2,6,8,2,3517,68,1,2,0,0.139305555555556,0.132037037037037,0.450231481481481,0.750833333333333,0.139305555555556,61.2372105158293,0.468065938105047
7,2,1,2,7,1,2,684,17,2,1,1,0.725740740740741,0.125462962962963,0.108564814814815,0.579953703703704,0.725740740740741,93.5413426493334,0.972641807258253
7,2,1,2,7,2,2,856,27,2,1,1,0.540648148148148,0.125462962962963,0.11962962962963,0.579953703703704,0.540648148148148,93.5410221457944,0.900464331161277
7,2,1,2,7,3,2,724,37,2,1,1,0.424861111111111,0.125462962962963,0.138564814814815,0.579953703703704,0.424861111111111,82.9154886242613,0.83484619408584
7,2,1,2,7,4,2,674,47,2,1,1,0.279027777777778,0.125462962962963,0.194861111111111,0.579953703703704,0.279027777777778,114.564583204584,0.702367610990713
7,2,1,2,7,5,2,757,57,2,1,1,0.102592592592593,0.125462962962963,0.318703703703704,0.579953703703704,0.102592592592593,43.3011227872904,0.367193948768475
7,2,1,2,7,6,2,744,67,2,1,1,0.139305555555556,0.125462962962963,0.450231481481481,0.579953703703704,0.139305555555556,55.9012737175102,0.210867212194326
7,2,1,2,7,8,2,718,78,1,2,0,0.125462962962963,0.132037037037037,0.579953703703704,0.750833333333333,0.125462962962963,25.0000406727669,0.265748670566127
7,2,1,2,8,1,2,552,18,2,1,1,0.725740740740741,0.132037037037037,0.108564814814815,0.750833333333333,0.725740740740741,75.0000101933326,0.995387332501231
7,2,1,2,8,2,2,756,28,2,1,1,0.540648148148148,0.132037037037037,0.11962962962963,0.750833333333333,0.540648148148148,82.9156532485875,0.96732431385942
7,2,1,2,8,3,2,690,38,2,1,1,0.424861111111111,0.132037037037037,0.138564814814815,0.750833333333333,0.424861111111111,79.0571069022893,0.935718366611077
7,2,1,2,8,4,2,748,48,2,1,1,0.279027777777778,0.132037037037037,0.194861111111111,0.750833333333333,0.279027777777778,106.066608355316,0.86437051348235
7,2,1,2,8,5,2,1177,58,2,1,1,0.102592592592593,0.132037037037037,0.318703703703704,0.750833333333333,0.102592592592593,61.2373693180888,0.628119447509296
7,2,1,2,8,6,2,1056,68,2,1,1,0.139305555555556,0.132037037037037,0.450231481481481,0.750833333333333,0.139305555555556,61.2372105158293,0.468065938105047
7,2,1,2,8,7,2,745,78,2,1,1,0.125462962962963,0.132037037037037,0.579953703703704,0.750833333333333,0.125462962962963,25.0000406727669,0.265748670566127
7,2,2,1,1,2,2,1038,12,1,2,1,0.108564814814815,0.11962962962963,0.725740740740741,0.540648148148148,0.11962962962963,35.3562883493163,0.311984083084806
7,2,2,1,1,3,2,812,13,1,2,1,0.108564814814815,0.138564814814815,0.725740740740741,0.424861111111111,0.138564814814815,55.9019971052913,0.499723180819016
7,2,2,1,1,4,1,666,14,1,1,0,0.108564814814815,0.194861111111111,0.725740740740741,0.279027777777778,0.194861111111111,55.9027303894899,0.740368458408885
7,2,2,1,1,5,1,647,15,1,1,0,0.108564814814815,0.318703703703704,0.725740740740741,0.102592592592593,0.318703703703704,114.564687517577,0.934275592244366
7,2,2,1,1,6,2,851,16,1,2,1,0.108564814814815,0.450231481481481,0.725740740740741,0.139305555555556,0.450231481481481,90.1390931325582,0.939598666244937
7,2,2,1,1,7,2,899,17,1,2,1,0.108564814814815,0.579953703703704,0.725740740740741,0.125462962962963,0.579953703703704,93.5413426493334,0.972641807258253
7,2,2,1,1,8,2,993,18,1,2,1,0.108564814814815,0.750833333333333,0.725740740740741,0.132037037037037,0.750833333333333,75.0000101933326,0.995387332501231
7,2,2,1,2,1,2,819,12,2,1,0,0.108564814814815,0.11962962962963,0.725740740740741,0.540648148148148,0.11962962962963,35.3562883493163,0.311984083084806
7,2,2,1,2,3,1,966,23,1,1,0,0.11962962962963,0.138564814814815,0.540648148148148,0.424861111111111,0.138564814814815,24.9992627003278,0.198357908860236
7,2,2,1,2,4,2,851,24,1,2,1,0.11962962962963,0.194861111111111,0.540648148148148,0.279027777777778,0.194861111111111,25.0004401249258,0.483041878965651
7,2,2,1,2,5,2,640,25,1,2,1,0.11962962962963,0.318703703703704,0.540648148148148,0.102592592592593,0.318703703703704,103.077414142187,0.795945132397037
7,2,2,1,2,6,2,692,26,1,2,1,0.11962962962963,0.450231481481481,0.540648148148148,0.139305555555556,0.450231481481481,74.9997872436982,0.825254066314747
7,2,2,1,2,7,2,759,27,1,2,1,0.11962962962963,0.579953703703704,0.540648148148148,0.125462962962963,0.579953703703704,93.5410221457944,0.900464331161277
7,2,2,1,2,8,2,829,28,1,2,1,0.11962962962963,0.750833333333333,0.540648148148148,0.132037037037037,0.750833333333333,82.9156532485875,0.96732431385942
7,2,2,1,3,1,2,816,13,2,1,0,0.108564814814815,0.138564814814815,0.725740740740741,0.424861111111111,0.138564814814815,55.9019971052913,0.499723180819016
7,2,2,1,3,2,2,950,23,2,1,0,0.11962962962963,0.138564814814815,0.540648148148148,0.424861111111111,0.138564814814815,24.9992627003278,0.198357908860236
7,2,2,1,3,4,2,788,34,1,2,1,0.138564814814815,0.194861111111111,0.424861111111111,0.279027777777778,0.194861111111111,35.3554557905848,0.301388348295055
7,2,2,1,3,5,2,744,35,1,2,1,0.138564814814815,0.318703703703704,0.424861111111111,0.102592592592593,0.318703703703704,86.6027919155035,0.68119631044243
7,2,2,1,3,6,2,632,36,1,2,1,0.138564814814815,0.450231481481481,0.424861111111111,0.139305555555556,0.450231481481481,61.237456945239,0.729935315323293
7,2,2,1,3,7,2,826,37,1,2,1,0.138564814814815,0.579953703703704,0.424861111111111,0.125462962962963,0.579953703703704,82.9154886242613,0.83484619408584
7,2,2,1,3,8,2,793,38,1,2,1,0.138564814814815,0.750833333333333,0.424861111111111,0.132037037037037,0.750833333333333,79.0571069022893,0.935718366611077
7,2,2,1,4,1,1,790,14,2,2,1,0.108564814814815,0.194861111111111,0.725740740740741,0.279027777777778,0.194861111111111,55.9027303894899,0.740368458408885
7,2,2,1,4,2,1,735,24,2,2,1,0.11962962962963,0.194861111111111,0.540648148148148,0.279027777777778,0.194861111111111,25.0004401249258,0.483041878965651
7,2,2,1,4,3,1,841,34,2,2,1,0.138564814814815,0.194861111111111,0.424861111111111,0.279027777777778,0.194861111111111,35.3554557905848,0.301388348295055
7,2,2,1,4,5,1,1011,45,1,1,0,0.194861111111111,0.318703703703704,0.279027777777778,0.102592592592593,0.318703703703704,117.260778238079,0.462993761105746
7,2,2,1,4,6,2,730,46,1,2,1,0.194861111111111,0.450231481481481,0.279027777777778,0.139305555555556,0.450231481481481,86.6029374453315,0.548118409807884
7,2,2,1,4,7,2,856,47,1,2,1,0.194861111111111,0.579953703703704,0.279027777777778,0.125462962962963,0.579953703703704,114.564583204584,0.702367610990713
7,2,2,1,4,8,2,1395,48,1,2,1,0.194861111111111,0.750833333333333,0.279027777777778,0.132037037037037,0.750833333333333,106.066608355316,0.86437051348235
7,2,2,1,5,1,1,658,15,2,2,1,0.108564814814815,0.318703703703704,0.725740740740741,0.102592592592593,0.318703703703704,114.564687517577,0.934275592244366
7,2,2,1,5,2,1,736,25,2,2,1,0.11962962962963,0.318703703703704,0.540648148148148,0.102592592592593,0.318703703703704,103.077414142187,0.795945132397037
7,2,2,1,5,3,1,889,35,2,2,1,0.138564814814815,0.318703703703704,0.424861111111111,0.102592592592593,0.318703703703704,86.6027919155035,0.68119631044243
7,2,2,1,5,4,1,733,45,2,2,1,0.194861111111111,0.318703703703704,0.279027777777778,0.102592592592593,0.318703703703704,117.260778238079,0.462993761105746
7,2,2,1,5,6,1,738,56,1,1,0,0.318703703703704,0.450231481481481,0.102592592592593,0.139305555555556,0.450231481481481,35.3552775517319,0.14828205998645
7,2,2,1,5,7,1,799,57,1,1,0,0.318703703703704,0.579953703703704,0.102592592592593,0.125462962962963,0.579953703703704,43.3011227872904,0.367193948768475
7,2,2,1,5,8,2,894,58,1,2,1,0.318703703703704,0.750833333333333,0.102592592592593,0.132037037037037,0.750833333333333,61.2373693180888,0.628119447509296
7,2,2,1,6,1,1,1309,16,2,2,1,0.108564814814815,0.450231481481481,0.725740740740741,0.139305555555556,0.450231481481481,90.1390931325582,0.939598666244937
7,2,2,1,6,2,1,702,26,2,2,1,0.11962962962963,0.450231481481481,0.540648148148148,0.139305555555556,0.450231481481481,74.9997872436982,0.825254066314747
7,2,2,1,6,3,1,867,36,2,2,1,0.138564814814815,0.450231481481481,0.424861111111111,0.139305555555556,0.450231481481481,61.237456945239,0.729935315323293
7,2,2,1,6,4,1,829,46,2,2,1,0.194861111111111,0.450231481481481,0.279027777777778,0.139305555555556,0.450231481481481,86.6029374453315,0.548118409807884
7,2,2,1,6,5,1,567,56,2,2,1,0.318703703703704,0.450231481481481,0.102592592592593,0.139305555555556,0.450231481481481,35.3552775517319,0.14828205998645
7,2,2,1,6,7,1,884,67,1,1,0,0.450231481481481,0.579953703703704,0.139305555555556,0.125462962962963,0.579953703703704,55.9012737175102,0.210867212194326
7,2,2,1,6,8,1,1012,68,1,1,0,0.450231481481481,0.750833333333333,0.139305555555556,0.132037037037037,0.750833333333333,61.2372105158293,0.468065938105047
7,2,2,1,7,1,1,1161,17,2,2,1,0.108564814814815,0.579953703703704,0.725740740740741,0.125462962962963,0.579953703703704,93.5413426493334,0.972641807258253
7,2,2,1,7,2,1,981,27,2,2,1,0.11962962962963,0.579953703703704,0.540648148148148,0.125462962962963,0.579953703703704,93.5410221457944,0.900464331161277
7,2,2,1,7,3,1,670,37,2,2,1,0.138564814814815,0.579953703703704,0.424861111111111,0.125462962962963,0.579953703703704,82.9154886242613,0.83484619408584
7,2,2,1,7,4,1,666,47,2,2,1,0.194861111111111,0.579953703703704,0.279027777777778,0.125462962962963,0.579953703703704,114.564583204584,0.702367610990713
7,2,2,1,7,5,2,1055,57,2,1,0,0.318703703703704,0.579953703703704,0.102592592592593,0.125462962962963,0.579953703703704,43.3011227872904,0.367193948768475
7,2,2,1,7,6,2,722,67,2,1,0,0.450231481481481,0.579953703703704,0.139305555555556,0.125462962962963,0.579953703703704,55.9012737175102,0.210867212194326
